epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,200.847,1.36767,6.47271,1.26155,0,0,0,0,2.92015,7.0067,2.71272,8e-05,8e-05,8e-05
