epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,238.528,5.01123,15.2315,2.55845,0,0,0,0,5.28113,15.8597,2.87831,7e-05,7e-05,7e-05
